Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reports/bounds,112,0,13000.0,13741.832005178107,520.1497920206748,22101.454792020377,62506.3125,1.3269548632689365,0.0,13000,18000,21000,21000,22000,22000,22000,22000,22000,22000,22000
,Aggregated,112,0,13000.0,13741.832005178107,520.1497920206748,22101.454792020377,62506.3125,1.3269548632689365,0.0,13000,18000,21000,21000,22000,22000,22000,22000,22000,22000,22000
