Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784897830,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784897831,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784897832,4,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784897833,8,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1784897834,12,GET,GET /api/v1/reports/bounds,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1026.9147999351844,1026.9147999351844,1026.9147999351844,1026.9147999351844,62872.0
1784897834,12,,Aggregated,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,0,1026.9147999351844,1026.9147999351844,1026.9147999351844,1026.9147999351844,62872.0
1784897835,16,GET,GET /api/v1/reports/bounds,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,1026.9147999351844,1026.9147999351844,1026.9147999351844,1026.9147999351844,62872.0
1784897835,16,,Aggregated,0.000000,0.000000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1,0,1026.9147999351844,1026.9147999351844,1026.9147999351844,1026.9147999351844,62872.0
1784897836,20,GET,GET /api/v1/reports/bounds,0.500000,0.000000,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,2,0,1026.9147999351844,2696.317049965728,1026.9147999351844,4365.719299996272,62566.0
1784897836,20,,Aggregated,0.500000,0.000000,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,4400,2,0,1026.9147999351844,2696.317049965728,1026.9147999351844,4365.719299996272,62566.0
1784897837,20,GET,GET /api/v1/reports/bounds,0.333333,0.000000,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,4800,4,0,3100.0,3336.0798750072718,1026.9147999351844,4828.507600002922,62433.0
1784897837,20,,Aggregated,0.333333,0.000000,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,4800,4,0,3100.0,3336.0798750072718,1026.9147999351844,4828.507600002922,62433.0
1784897838,20,GET,GET /api/v1/reports/bounds,0.333333,0.000000,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,4800,4,0,3100.0,3336.0798750072718,1026.9147999351844,4828.507600002922,62433.0
1784897838,20,,Aggregated,0.333333,0.000000,4400,4400,4800,4800,4800,4800,4800,4800,4800,4800,4800,4,0,3100.0,3336.0798750072718,1026.9147999351844,4828.507600002922,62433.0
1784897839,20,GET,GET /api/v1/reports/bounds,0.600000,0.000000,4800,4800,5700,5700,5700,5700,5700,5700,5700,5700,5700,5,0,4400.0,3808.0507199978456,1026.9147999351844,5695.934099960141,62478.4
1784897839,20,,Aggregated,0.600000,0.000000,4400,4800,4800,5700,5700,5700,5700,5700,5700,5700,5700,5,0,4400.0,3808.0507199978456,1026.9147999351844,5695.934099960141,62478.4
