Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/v1/reports/bounds,214,0,7600.0,7614.157028045836,811.1735000275075,18046.474200091325,62398.32710280374,2.4032470652242597,0.0,7600,7700,7800,7900,8300,8700,14000,16000,18000,18000,18000
,Aggregated,214,0,7600.0,7614.157028045836,811.1735000275075,18046.474200091325,62398.32710280374,2.4032470652242597,0.0,7600,7700,7800,7900,8300,8700,14000,16000,18000,18000,18000
